[34m[1mdetect: [0mweights=['/kaggle/working/yolov5/detection/car-detection/weights/best.pt'], source=/kaggle/input/video-data/traffic_test.mp4, data=data/coco128.yaml, imgsz=[640, 640], conf_thres=0.25, iou_thres=0.45, max_det=1000, device=, view_img=False, save_txt=False, save_format=0, save_csv=False, save_conf=False, save_crop=False, nosave=False, classes=None, agnostic_nms=False, augment=False, visualize=False, update=False, project=detection, name=traffic_test_inference, exist_ok=True, line_thickness=3, hide_labels=False, hide_conf=False, half=False, dnn=False, vid_stride=1
YOLOv5 🚀 v7.0-421-g79c4c31d Python-3.11.11 torch-2.6.0+cu124 CUDA:0 (Tesla T4, 15095MiB)

Fusing layers... 
Model summary: 157 layers, 7015519 parameters, 0 gradients, 15.8 GFLOPs
video 1/1 (2974/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 11 not-cars, 7.5ms
video 1/1 (2975/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 11 not-cars, 7.5ms
video 1/1 (2976/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 9 not-cars, 7.5ms
video 1/1 (2977/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 1 car, 7 not-cars, 7.5ms
video 1/1 (2978/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 9 not-cars, 7.5ms
video 1/1 (2979/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 9 not-cars, 7.5ms
video 1/1 (2980/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 9 not-cars, 7.5ms
video 1/1 (2981/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 9 not-cars, 7.5ms
video 1/1 (2982/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 8 not-cars, 7.5ms
video 1/1 (2983/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 1 car, 8 not-cars, 7.5ms
video 1/1 (2984/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 9 not-cars, 7.5ms
video 1/1 (2985/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 10 not-cars, 7.5ms
video 1/1 (2986/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 1 car, 10 not-cars, 7.5ms
video 1/1 (2987/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 9 not-cars, 7.5ms
video 1/1 (2988/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 9 not-cars, 7.5ms
video 1/1 (2989/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 9 not-cars, 7.5ms
video 1/1 (2990/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 8 not-cars, 7.5ms
video 1/1 (2991/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 9 not-cars, 7.5ms
video 1/1 (2992/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 9 not-cars, 7.5ms
video 1/1 (2993/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 8 not-cars, 7.5ms
video 1/1 (2994/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 1 car, 9 not-cars, 7.7ms
video 1/1 (2995/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 1 car, 8 not-cars, 7.5ms
video 1/1 (2996/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 9 not-cars, 7.5ms
video 1/1 (2997/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 8 not-cars, 7.5ms
video 1/1 (2998/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 8 not-cars, 7.5ms
video 1/1 (2999/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 8 not-cars, 7.5ms
video 1/1 (3000/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 1 car, 9 not-cars, 7.5ms
video 1/1 (3001/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 1 car, 9 not-cars, 7.5ms
video 1/1 (3002/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 1 car, 9 not-cars, 7.5ms
video 1/1 (3003/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 8 not-cars, 7.5ms
video 1/1 (3004/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 8 not-cars, 7.5ms
video 1/1 (3005/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 8 not-cars, 7.5ms
video 1/1 (3006/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 11 not-cars, 7.5ms
video 1/1 (3007/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 10 not-cars, 7.5ms
video 1/1 (3008/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 10 not-cars, 7.5ms
video 1/1 (3009/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 10 not-cars, 7.5ms
video 1/1 (3010/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 11 not-cars, 7.5ms
video 1/1 (3011/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 11 not-cars, 7.5ms
video 1/1 (3012/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 11 not-cars, 7.5ms
video 1/1 (3013/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 12 not-cars, 7.5ms
video 1/1 (3014/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 11 not-cars, 7.5ms
video 1/1 (3015/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 10 not-cars, 7.5ms
video 1/1 (3016/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 10 not-cars, 7.5ms
video 1/1 (3017/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 11 not-cars, 7.5ms
video 1/1 (3018/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 10 not-cars, 7.5ms
video 1/1 (3019/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 10 not-cars, 7.5ms
video 1/1 (3020/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 9 not-cars, 7.5ms
video 1/1 (3021/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 9 not-cars, 7.5ms
video 1/1 (3022/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 9 not-cars, 7.5ms
video 1/1 (3023/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 8 not-cars, 7.5ms
video 1/1 (3024/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 8 not-cars, 7.5ms
video 1/1 (3025/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 8 not-cars, 7.5ms
video 1/1 (3026/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 9 not-cars, 7.5ms
video 1/1 (3027/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 8 not-cars, 7.5ms
video 1/1 (3028/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 8 not-cars, 7.5ms
video 1/1 (3029/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 8 not-cars, 7.5ms
video 1/1 (3030/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 10 not-cars, 7.5ms
video 1/1 (3031/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 9 not-cars, 7.6ms
video 1/1 (3032/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 10 not-cars, 7.5ms
video 1/1 (3033/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 8 not-cars, 7.5ms
video 1/1 (3034/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 9 not-cars, 7.5ms
video 1/1 (3035/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 10 not-cars, 7.5ms
video 1/1 (3036/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 8 not-cars, 7.5ms
video 1/1 (3037/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 7 not-cars, 7.5ms
video 1/1 (3038/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 7 not-cars, 7.5ms
video 1/1 (3039/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 7 not-cars, 7.5ms
video 1/1 (3040/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 7 not-cars, 7.7ms
video 1/1 (3041/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 6 not-cars, 7.5ms
video 1/1 (3042/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 6 not-cars, 7.5ms
video 1/1 (3043/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 6 not-cars, 8.0ms
video 1/1 (3044/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 7 not-cars, 7.5ms
video 1/1 (3045/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 7 not-cars, 7.5ms
video 1/1 (3046/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 7 not-cars, 7.5ms
video 1/1 (3047/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 6 not-cars, 7.5ms
video 1/1 (3048/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 6 not-cars, 7.5ms
video 1/1 (3049/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 7 not-cars, 7.5ms
video 1/1 (3050/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 7 not-cars, 7.5ms
video 1/1 (3051/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 7 not-cars, 7.5ms
video 1/1 (3052/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 7 not-cars, 7.5ms
video 1/1 (3053/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 6 not-cars, 7.5ms
video 1/1 (3054/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 6 not-cars, 7.5ms
video 1/1 (3055/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 6 not-cars, 7.5ms
video 1/1 (3056/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 6 not-cars, 7.5ms
video 1/1 (3057/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 6 not-cars, 7.5ms
video 1/1 (3058/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 6 not-cars, 7.5ms
video 1/1 (3059/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 6 not-cars, 7.5ms
video 1/1 (3060/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 5 not-cars, 7.5ms
video 1/1 (3061/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 5 not-cars, 8.2ms
video 1/1 (3062/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 5 not-cars, 7.5ms
video 1/1 (3063/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 7 not-cars, 7.5ms
video 1/1 (3064/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 7 not-cars, 7.5ms
video 1/1 (3065/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 7 not-cars, 7.5ms
video 1/1 (3066/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 8 not-cars, 7.5ms
video 1/1 (3067/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 8 not-cars, 7.3ms
video 1/1 (3068/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 7 not-cars, 7.3ms
video 1/1 (3069/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 9 not-cars, 7.4ms
video 1/1 (3070/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 9 not-cars, 7.3ms
video 1/1 (3071/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 8 not-cars, 7.3ms
video 1/1 (3072/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 7 not-cars, 7.3ms
video 1/1 (3073/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 7 not-cars, 7.3ms
video 1/1 (3074/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 4 not-cars, 7.3ms
video 1/1 (3075/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 8 not-cars, 7.3ms
video 1/1 (3076/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 8 not-cars, 7.3ms
video 1/1 (3077/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 8 not-cars, 7.4ms
video 1/1 (3078/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 7 not-cars, 7.3ms
video 1/1 (3079/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 7 not-cars, 7.3ms
video 1/1 (3080/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 6 not-cars, 7.3ms
video 1/1 (3081/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 6 not-cars, 7.3ms
video 1/1 (3082/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 6 not-cars, 7.3ms
video 1/1 (3083/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 5 not-cars, 7.3ms
video 1/1 (3084/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 7 not-cars, 7.3ms
video 1/1 (3085/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 6 not-cars, 7.3ms
video 1/1 (3086/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 5 not-cars, 7.3ms
video 1/1 (3087/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 5 not-cars, 7.3ms
video 1/1 (3088/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 5 not-cars, 7.3ms
video 1/1 (3089/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 6 not-cars, 7.3ms
video 1/1 (3090/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 6 not-cars, 7.3ms
video 1/1 (3091/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 6 not-cars, 7.3ms
video 1/1 (3092/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 6 not-cars, 7.3ms
video 1/1 (3093/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 6 not-cars, 7.3ms
video 1/1 (3094/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 6 not-cars, 7.3ms
video 1/1 (3095/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 5 not-cars, 7.3ms
video 1/1 (3096/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 3 not-cars, 7.4ms
video 1/1 (3097/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 4 not-cars, 7.3ms
video 1/1 (3098/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 4 not-cars, 7.3ms
video 1/1 (3099/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 4 not-cars, 7.3ms
video 1/1 (3100/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 4 not-cars, 7.3ms
video 1/1 (3101/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 3 not-cars, 7.3ms
video 1/1 (3102/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 4 not-cars, 7.3ms
video 1/1 (3103/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 3 not-cars, 7.7ms
video 1/1 (3104/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 2 not-cars, 7.3ms
video 1/1 (3105/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 2 not-cars, 7.3ms
video 1/1 (3106/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 2 not-cars, 7.3ms
video 1/1 (3107/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 3 not-cars, 7.3ms
video 1/1 (3108/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 3 not-cars, 7.3ms
video 1/1 (3109/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 4 not-cars, 7.4ms
video 1/1 (3110/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 3 not-cars, 7.3ms
video 1/1 (3111/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 3 not-cars, 7.3ms
video 1/1 (3112/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 3 not-cars, 7.3ms
video 1/1 (3113/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 2 not-cars, 7.4ms
video 1/1 (3114/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 2 not-cars, 7.3ms
video 1/1 (3115/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 2 not-cars, 7.6ms
video 1/1 (3116/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 3 not-cars, 7.3ms
video 1/1 (3117/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 3 not-cars, 7.3ms
video 1/1 (3118/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 3 not-cars, 7.3ms
video 1/1 (3119/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 3 not-cars, 7.4ms
video 1/1 (3120/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 4 not-cars, 7.3ms
video 1/1 (3121/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 3 not-cars, 8.1ms
video 1/1 (3122/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 3 not-cars, 7.3ms
video 1/1 (3123/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 3 not-cars, 7.4ms
video 1/1 (3124/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 3 not-cars, 7.3ms
video 1/1 (3125/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 3 not-cars, 7.3ms
video 1/1 (3126/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 3 not-cars, 7.3ms
video 1/1 (3127/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 3 not-cars, 7.3ms
video 1/1 (3128/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 3 not-cars, 7.3ms
video 1/1 (3129/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 5 not-cars, 7.4ms
video 1/1 (3130/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 5 not-cars, 7.3ms
video 1/1 (3131/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 4 not-cars, 7.4ms
video 1/1 (3132/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 5 not-cars, 7.3ms
video 1/1 (3133/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 4 not-cars, 7.3ms
video 1/1 (3134/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 4 not-cars, 7.3ms
video 1/1 (3135/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 5 not-cars, 7.3ms
video 1/1 (3136/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 4 not-cars, 7.3ms
video 1/1 (3137/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 4 not-cars, 7.3ms
video 1/1 (3138/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 5 not-cars, 7.3ms
video 1/1 (3139/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 6 not-cars, 7.3ms
video 1/1 (3140/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 6 not-cars, 7.4ms
video 1/1 (3141/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 7 not-cars, 7.4ms
video 1/1 (3142/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 7 not-cars, 7.3ms
video 1/1 (3143/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 7 not-cars, 7.3ms
video 1/1 (3144/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 6 not-cars, 7.3ms
video 1/1 (3145/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 6 not-cars, 7.6ms
video 1/1 (3146/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 6 not-cars, 7.3ms
video 1/1 (3147/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 7 not-cars, 7.3ms
video 1/1 (3148/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 7 not-cars, 7.3ms
video 1/1 (3149/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 8 not-cars, 7.4ms
video 1/1 (3150/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 9 not-cars, 7.3ms
video 1/1 (3151/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 9 not-cars, 7.3ms
video 1/1 (3152/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 9 not-cars, 7.4ms
video 1/1 (3153/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 7 not-cars, 7.3ms
video 1/1 (3154/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 7 not-cars, 7.3ms
video 1/1 (3155/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 6 not-cars, 7.4ms
video 1/1 (3156/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 5 not-cars, 7.3ms
video 1/1 (3157/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 5 not-cars, 7.3ms
video 1/1 (3158/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 6 not-cars, 7.3ms
video 1/1 (3159/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 1 car, 5 not-cars, 7.3ms
video 1/1 (3160/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 1 car, 5 not-cars, 7.3ms
video 1/1 (3161/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 1 car, 5 not-cars, 7.3ms
video 1/1 (3162/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 1 car, 7 not-cars, 7.3ms
video 1/1 (3163/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 7 not-cars, 7.6ms
video 1/1 (3164/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 7 not-cars, 7.6ms
video 1/1 (3165/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 8 not-cars, 7.3ms
video 1/1 (3166/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 7 not-cars, 9.4ms
video 1/1 (3167/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 7 not-cars, 7.9ms
video 1/1 (3168/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 7 not-cars, 11.4ms
video 1/1 (3169/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 7 not-cars, 7.3ms
video 1/1 (3170/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 7 not-cars, 7.3ms
video 1/1 (3171/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 8 not-cars, 7.3ms
video 1/1 (3172/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 8 not-cars, 7.5ms
video 1/1 (3173/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 8 not-cars, 7.5ms
video 1/1 (3174/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 7 not-cars, 7.5ms
video 1/1 (3175/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 6 not-cars, 7.7ms
video 1/1 (3176/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 7 not-cars, 7.5ms
video 1/1 (3177/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 6 not-cars, 7.5ms
video 1/1 (3178/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 6 not-cars, 7.5ms
video 1/1 (3179/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 4 not-cars, 7.5ms
video 1/1 (3180/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 4 not-cars, 7.5ms
video 1/1 (3181/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 4 not-cars, 7.5ms
video 1/1 (3182/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 4 not-cars, 7.5ms
video 1/1 (3183/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 4 not-cars, 7.5ms
video 1/1 (3184/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 3 cars, 4 not-cars, 7.9ms
video 1/1 (3185/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 4 not-cars, 7.5ms
video 1/1 (3186/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 5 not-cars, 7.5ms
video 1/1 (3187/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 4 not-cars, 7.5ms
video 1/1 (3188/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 4 not-cars, 7.5ms
video 1/1 (3189/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 4 not-cars, 7.5ms
video 1/1 (3190/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 4 not-cars, 7.5ms
video 1/1 (3191/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 4 not-cars, 7.5ms
video 1/1 (3192/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 4 not-cars, 7.5ms
video 1/1 (3193/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 4 not-cars, 7.5ms
video 1/1 (3194/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 4 not-cars, 7.5ms
video 1/1 (3195/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 4 not-cars, 7.5ms
video 1/1 (3196/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 4 not-cars, 7.6ms
video 1/1 (3197/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 4 not-cars, 7.5ms
video 1/1 (3198/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 4 not-cars, 7.5ms
video 1/1 (3199/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 4 not-cars, 7.5ms
video 1/1 (3200/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 2 cars, 4 not-cars, 7.5ms
